"","mgrade01","ssatyn01","mdcut01","rdcut01","mret02","zmscr02","zrscr02","mmscr00","mrscr00"
"7007",5,0,2,45,0,0.230341404676437,0.421258687973022,619.892578125,624.396057128906
"7008",5,0,-43,-13,0,-2.4611873626709,-1.20818340778351,534,585.967163085938
"7009",5,0,42,61,0,0.692947924137115,0.421258687973022,640,621
"7010",5,0,45,57,0,0.924251198768616,0.421258687973022,666,674
"7011",5,0,30,61,0,-0.10609970241785,0.0346113964915276,627,643
"7012",5,1,-4,18,0,-0.0430169925093651,-0.655830204486847,629,611
"7013",5,0,76,74,0,1.07144415378571,0.918376624584198,669,726
"7014",5,1,24,65,0,0.02006571367383,0.117464385926723,663,678
"7015",5,1,-15,24,0,0.0831484198570251,-0.490124225616455,617,603
"7016",5,1,-19,33,0,-0.800009489059448,-0.103476919233799,597,638
"7017",5,0,-11,-19,0,-0.800009489059448,-0.655830204486847,615,606
"7018",5,0,-1,39,0,-0.295347839593887,-0.103476919233799,612,636
"7019",5,0,15,42,0,-0.295347839593887,0.642199993133545,634,663
"7020",5,0,21,27,0,0.02006571367383,-0.407271206378937,632,636
"7021",5,0,2,74,0,-0.295347839593887,1.3326416015625,613,645
"7022",5,0,15,33,0,-0.0430169925093651,0.531729340553284,638,647
"7023",5,0,-11,18,0,-0.358430534601212,-1.40150713920593,591,556
"7024",5,0,57,61,0,0.798085749149323,0.780288338661194,652,694
"7025",5,0,36,54,0,0.356506824493408,-0.407271206378937,635,626
"7026",5,0,12,39,0,0.293424099683762,-0.103476919233799,638,602
"7027",5,1,-1,-7,0,0.0831484198570251,-0.26918289065361,616,628
"7028",5,0,15,42,0,-0.884119749069214,-0.711065530776978,653,654
"7029",5,0,2,54,0,0.356506824493408,0.918376624584198,659,658
"7030",5,1,-4,3,0,0.02006571367383,-1.12533044815063,621,602
"7031",5,0,62,93,0,0.924251198768616,1.66405355930328,689,727
"7032",5,0,9,21,0,-0.484595954418182,-0.186329916119576,635,616
"7033",5,0,15,39,0,0.02006571367383,0.117464385926723,626,635.6259765625
"7034",5,0,24,172,0,1.07144415378571,1.3326416015625,671,683
"7035",5,0,30,69,0,0.692947924137115,0.531729340553284,645,654
"7036",5,0,-4,39,0,-0.358430534601212,0.117464385926723,620,621
"7037",5,0,62,121,0,1.57610583305359,1.66405355930328,719,695
"7038",5,1,-1,-2,0,0.230341404676437,-0.490124225616455,617.748413085938,621.668823242188
"7039",5,0,90,85,0,2.14385008811951,1.3326416015625,701,800
"7040",5,0,-1,27,0,-0.715899229049683,-0.959624469280243,621,641
"7041",5,0,57,36,0,0.924251198768616,0.117464385926723,625,634
"7042",5,1,49,42,0,-0.715899229049683,0.227935045957565,644,638
"7043",5,0,68,79,0,2.14385008811951,0.642199993133545,710,734
"7044",5,0,52,69,0,0.230341404676437,0.310788035392761,645,637
"7045",5,0,21,51,0,-0.232265114784241,1.11170029640198,625,673
"7046",5,1,-4,21,0,-0.232265114784241,-0.352035880088806,611,620.750244140625
"7047",5,0,15,54,0,-0.568706214427948,0.421258687973022,646,677
"7048",5,0,-59,15,0,-0.715899229049683,-0.352035880088806,591,578
"7049",5,0,27,48,0,0.0831484198570251,1.3326416015625,644,657
"7050",5,1,-23,39,0,-0.568706214427948,-0.352035880088806,616,647
"7051",5,1,-19,-2,1,-0.863092184066772,-0.545359551906586,602,634
"7052",5,0,18,21,0,-0.884119749069214,-0.103476919233799,597,590
"7053",5,0,52,36,0,1.07144415378571,-0.103476919233799,666,606
"7054",5,1,-15,54,0,-1.47289168834686,-0.352035880088806,606,648
"7055",5,1,52,7,0,1.57610583305359,-0.711065530776978,676,636
"7056",5,0,42,103,0,0.356506824493408,2.24402451515198,682,697
"7057",5,0,33,36,0,-0.884119749069214,-0.655830204486847,643,661
"7058",5,1,-199,-28,1,-2.31399440765381,-0.545359551906586,542,550
"7059",5,0,76,61,0,1.57610583305359,1.3326416015625,680,786
"7060",5,0,42,30,0,0.798085749149323,0.531729340553284,657.70458984375,660.657409667969
"7061",5,0,42,21,0,1.07144415378571,-0.103476919233799,628,585
"7062",5,0,24,51,0,0.798085749149323,0.0346113964915276,678,655
"7063",5,0,27,39,0,0.60883766412735,0.642199993133545,641,649
"7064",5,1,-23,33,0,-0.715899229049683,-0.0482415929436684,576,617
"7065",5,0,36,65,0,1.07144415378571,0.918376624584198,666,672
"7066",5,0,12,33,0,-0.232265114784241,-0.876771509647369,665,654
"7067",5,0,6,11,0,-0.295347839593887,-0.0482415929436684,600,607
"7068",5,0,18,-2,0,-0.358430534601212,-0.572977185249329,607,605
"7069",5,0,42,42,0,0.924251198768616,-0.0482415929436684,668,637
"7070",5,0,39,36,0,0.924251198768616,0.117464385926723,654,629
"7071",5,0,42,33,0,0.60883766412735,0.918376624584198,645,642
"7072",5,0,49,65,0,1.57610583305359,-0.26918289065361,677,675
"7073",5,0,49,54,0,0.146231129765511,0.227935045957565,663,696
"7074",5,0,76,69,0,2.14385008811951,1.3326416015625,676,706
"7075",5,0,90,85,0,1.07144415378571,2.24402451515198,696,716
"7076",5,0,21,69,0,0.524727404117584,0.642199993133545,645,685
"7077",5,0,-1,39,0,-0.295347839593887,0.918376624584198,614,621
"7078",5,0,30,36,0,-0.800009489059448,-0.26918289065361,645.700439453125,648.603576660156
"7079",5,0,68,54,0,1.07144415378571,0.780288338661194,664,669
"7080",5,0,42,39,0,0.356506824493408,0.421258687973022,653,623
"7081",5,0,76,61,0,2.14385008811951,1.3326416015625,692.881042480469,690
"7082",5,0,39,30,0,0.60883766412735,0.421258687973022,658,623
"7083",5,0,6,39,0,-1.19953334331512,-0.186329916119576,622,641
"7084",5,0,57,54,0,1.57610583305359,1.3326416015625,675,634
"7085",5,0,-8,24,0,-0.989257633686066,-0.352035880088806,629,619
"7086",5,0,6,36,0,-0.715899229049683,-0.490124225616455,597,603
"7087",5,0,27,57,0,0.02006571367383,0.642199993133545,626,653
"7088",5,0,42,74,0,0.60883766412735,0.642199993133545,671,628
"7089",5,1,6,-28,0,-0.295347839593887,-0.407271206378937,601,624
"7090",5,0,76,93,0,2.14385008811951,1.66405355930328,673,658
"7091",5,0,27,24,0,0.524727404117584,-0.876771509647369,656,632
"7092",5,0,57,42,0,1.57610583305359,1.3326416015625,672,680
"7093",5,1,-8,-13,0,-0.232265114784241,-1.20818340778351,607,575
"7094",5,0,-37,39,0,-2.4611873626709,-1.29103648662567,569,521
"7095",5,0,-19,21,0,-0.295347839593887,-0.0482415929436684,591,615
"7096",5,0,36,21,0,0.356506824493408,-0.103476919233799,650,668
"7097",5,0,-23,18,0,-0.715899229049683,-1.12533044815063,600,616
"7098",5,1,-8,24,0,-0.421513229608536,-1.04247748851776,620,607
"7099",5,0,24,57,0,0.440617084503174,0.531729340553284,646,643
"7100",5,0,57,39,0,1.28171992301941,0.780288338661194,679,663
"7101",5,1,-15,11,0,-0.568706214427948,-1.12533044815063,587,586
"7102",5,0,30,42,0,0.60883766412735,0.227935045957565,638,627
"7103",5,1,-27,39,0,-0.884119749069214,-1.12533044815063,596,610
"7104",5,0,24,48,0,-0.0430169925093651,-0.0482415929436684,644,632
"7105",5,1,-1,18,0,-0.568706214427948,-1.20818340778351,645,666
"7106",5,0,49,85,0,0.60883766412735,1.66405355930328,677,686
"7107",5,0,42,65,0,0.230341404676437,0.780288338661194,634,659
"7108",5,1,168,61,0,2.14385008811951,0.918376624584198,679,677
"7109",5,1,-11,27,0,-0.295347839593887,0.0346113964915276,627,640
"7110",5,0,-19,18,0,-2.10371875762939,-1.40150713920593,573,586
"7111",5,0,18,33,0,0.230341404676437,-0.407271206378937,639,666
"7112",5,1,-1,-7,0,-0.421513229608536,-1.04247748851776,580,549
"7113",5,0,76,103,0,1.57610583305359,4.01155519485474,810,800
"7114",5,1,-37,-2,1,-0.400485664606094,0.117464385926723,593,585
"7115",5,0,-8,-7,0,-0.232265114784241,-1.51197779178619,615,475
"7116",5,0,62,93,0,0.798085749149323,1.66405355930328,685,695
"7117",5,1,-43,-2,0,-2.10371875762939,-0.655830204486847,596,611
"7118",5,0,-43,-28,0,-1.19953334331512,-1.73291909694672,601,586
"7119",5,0,42,39,0,0.692947924137115,-0.0482415929436684,657.70458984375,660.657409667969
"7120",5,1,-19,42,0,-0.421513229608536,0.421258687973022,611,652
"7121",5,0,30,54,0,0.0831484198570251,0.310788035392761,642,646
"7122",5,1,-8,11,0,-0.631788909435272,-0.26918289065361,615,613
"7123",5,0,-59,18,0,-1.8513879776001,-4.66039133071899,556,575.049499511719
"7124",5,0,-50,7,0,-0.484595954418182,-0.572977185249329,580,601
"7125",5,1,21,61,0,0.524727404117584,1.11170029640198,636.547424316406,639.424743652344
"7126",5,0,36,54,0,0.692947924137115,0.421258687973022,684,684
"7127",5,0,39,39,0,-0.10609970241785,0.918376624584198,647,658
"7128",5,1,-8,-2,0,-0.0430169925093651,-0.876771509647369,594,631
"7129",5,0,9,48,0,-0.884119749069214,1.11170029640198,620,668
"7130",5,1,-8,-143,0,-0.10609970241785,-1.04247748851776,623,599
"7131",5,0,39,24,0,0.146231129765511,1.3326416015625,647,658.223510742188
"7132",5,0,27,65,0,-0.631788909435272,-0.490124225616455,634,663
"7133",5,1,-37,-2,1,-0.736926794052124,0.283170372247696,614,578
"7134",5,0,24,42,0,0.798085749149323,0.310788035392761,662,643
"7135",5,0,21,21,0,-0.568706214427948,-0.655830204486847,623,635
"7136",5,1,30,21,0,0.0831484198570251,0.227935045957565,645.700439453125,648.603576660156
"7137",5,0,6,3,0,0.230341404676437,-0.876771509647369,636,596
"7138",5,0,12,7,0,-0.10609970241785,-0.793918490409851,615,596
"7139",5,0,42,42,0,0.356506824493408,-0.26918289065361,652,668
"7140",5,0,42,103,0,0.798085749149323,0.918376624584198,653,676
"7141",5,1,-11,11,0,-1.8513879776001,-1.20818340778351,601,596
"7142",5,0,52,74,0,0.692947924137115,1.3326416015625,669.406372070312,674.291870117188
"7143",5,0,30,39,0,0.02006571367383,0.0346113964915276,627,673
"7144",5,0,52,61,0,1.07144415378571,0.310788035392761,691,665
"7145",5,0,39,33,0,0.02006571367383,1.11170029640198,656,618
"7146",5,0,30,51,0,0.356506824493408,-0.0482415929436684,620,631
"7147",5,1,-4,24,0,-0.800009489059448,-1.12533044815063,599,606
"7148",5,0,39,27,0,0.524727404117584,0.310788035392761,642,633
"7149",5,0,27,61,0,0.293424099683762,0.642199993133545,659,653
"7150",5,0,9,11,0,-0.358430534601212,0.421258687973022,639,635
"7151",5,1,-8,33,0,-0.715899229049683,-0.793918490409851,639,622
"7152",5,0,21,30,0,-0.232265114784241,-0.490124225616455,621,609
"7153",5,0,39,65,0,0.798085749149323,0.918376624584198,648,642
"7154",5,0,42,69,0,0.356506824493408,0.421258687973022,675,695
"7155",5,0,15,21,0,-0.10609970241785,-0.959624469280243,631.908508300781,635.6259765625
"7156",5,0,49,54,0,0.60883766412735,-0.0482415929436684,678,654
"7157",5,0,9,-7,0,-0.989257633686066,-0.876771509647369,615,622
"7158",5,0,-27,27,0,-1.09439539909363,-1.04247748851776,574,592
"7159",5,0,15,45,0,0.356506824493408,0.421258687973022,631.908508300781,673
"7160",5,0,68,69,0,1.57610583305359,1.66405355930328,691,666
"7161",5,0,-27,-7,0,-0.631788909435272,-0.793918490409851,595.225280761719,586
"7162",5,0,52,39,0,0.924251198768616,0.310788035392761,666,634
"7163",5,0,24,45,0,0.692947924137115,-0.26918289065361,642,627
"7164",5,1,-8,30,0,-0.631788909435272,-0.490124225616455,623,644
"7165",5,0,49,69,0,0.524727404117584,0.918376624584198,684,693
"7166",5,0,-32,-39,1,-1.32569873332977,-1.7605367898941,567,541
"7167",5,0,-199,11,0,-3.99620008468628,-0.793918490409851,542.774169921875,539.443664550781
"7168",5,0,12,18,0,-0.169182404875755,-0.26918289065361,646,656
"7169",5,0,6,24,0,-0.358430534601212,-0.655830204486847,613,614
"7170",5,0,52,79,0,-0.800009489059448,-0.655830204486847,616,657
"7171",5,1,-11,-28,0,-1.47289168834686,-1.73291909694672,565,548
"7172",5,0,62,69,0,0.692947924137115,1.11170029640198,678,668
"7173",5,0,9,33,0,0.146231129765511,0.0346113964915276,640,640
"7174",5,1,-8,61,0,-0.295347839593887,-1.62244844436646,618,616.048461914062
"7175",5,0,30,42,0,0.0831484198570251,-0.186329916119576,640,633
"7176",5,0,57,69,0,0.524727404117584,0.918376624584198,674,693
"7177",5,0,12,24,0,0.692947924137115,-0.0482415929436684,642,603
"7178",5,0,36,57,0,0.440617084503174,1.3326416015625,666,711
"7179",5,1,-11,45,0,-0.631788909435272,0.117464385926723,607,610
"7180",5,0,24,51,0,0.692947924137115,1.11170029640198,657,680
"7181",5,0,45,27,0,0.60883766412735,-0.26918289065361,665,626
"7182",5,1,-43,-7,0,-1.19953334331512,-1.62244844436646,579.41455078125,585.967163085938
"7183",5,1,18,-7,1,-0.463568389415741,-1.04247748851776,620,606
"7184",5,0,33,33,0,0.02006571367383,-0.186329916119576,665,648
"7185",5,1,-8,36,0,-0.295347839593887,-0.572977185249329,617,615
"7186",5,1,-1,27,0,0.02006571367383,0.227935045957565,636,650
"7187",5,0,9,39,0,-0.884119749069214,-0.572977185249329,624,611
"7188",5,0,9,-28,0,-2.10371875762939,-1.40150713920593,534,576
"7189",5,0,21,24,0,-0.10609970241785,-0.352035880088806,634,640
"7190",5,0,24,18,0,-0.295347839593887,-0.407271206378937,638,604
"7191",5,1,30,21,0,-0.358430534601212,-0.490124225616455,632,616
"7192",5,0,68,69,0,1.57610583305359,1.11170029640198,686,763
"7193",5,1,-1,42,0,-0.358430534601212,0.0346113964915276,603,633
"7194",5,1,-23,-28,0,-1.8513879776001,-0.876771509647369,600,544
"7195",5,0,15,45,0,-0.10609970241785,-0.572977185249329,644,628
"7196",5,0,21,54,0,0.524727404117584,-0.103476919233799,643,636
"7197",5,1,6,-2,1,-0.652816474437714,-0.628212511539459,623.482299804688,627.357116699219
"7198",5,0,-32,-143,0,-0.169182404875755,-0.793918490409851,588,590
"7199",5,0,-11,21,0,0.02006571367383,-0.103476919233799,609,579
"7200",5,0,21,30,0,-0.0430169925093651,-0.490124225616455,616,617
"7201",5,0,-8,36,0,-0.295347839593887,-0.352035880088806,598,612
"7202",5,0,45,36,0,0.230341404676437,0.0346113964915276,619,641
"7203",5,0,-8,39,1,-0.800009489059448,0.366023361682892,621,670
"7204",5,0,-23,27,0,-0.989257633686066,-0.490124225616455,570,573
"7205",5,0,90,69,0,1.57610583305359,2.24402451515198,663,685
"7206",5,1,6,45,0,-0.169182404875755,0.531729340553284,636,642
"7207",5,0,-11,11,0,-1.32569873332977,-1.29103648662567,612,615.099853515625
"7208",5,0,39,103,0,0.924251198768616,2.24402451515198,652,682
"7209",5,0,27,18,0,0.356506824493408,-0.655830204486847,635,616
"7210",5,0,90,36,0,1.57610583305359,0.642199993133545,696,667
"7211",5,0,18,21,0,0.293424099683762,0.0346113964915276,629,650
"7212",5,0,30,27,0,0.440617084503174,-0.352035880088806,642,648
"7213",5,1,-8,-19,0,-0.800009489059448,-0.572977185249329,589,597
"7214",5,1,-19,7,0,-0.568706214427948,-1.04247748851776,605,599
"7215",5,0,30,21,0,-0.10609970241785,-0.876771509647369,626,603
"7216",5,0,36,54,0,0.230341404676437,0.780288338661194,636,671
"7217",5,1,-8,45,0,-0.169182404875755,-0.352035880088806,621,642
"7218",5,1,-50,-28,1,-1.01028513908386,-1.31865417957306,606,594
"7219",5,0,15,74,0,-0.169182404875755,-0.711065530776978,638,647
"7220",5,0,76,85,0,2.14385008811951,2.24402451515198,721,731
"7221",5,0,6,30,0,0.02006571367383,-0.490124225616455,661,677
"7222",5,0,-84,-143,0,-1.09439539909363,-1.51197779178619,585,565
"7223",5,1,21,45,0,1.07144415378571,1.3326416015625,666,680
"7224",5,0,57,61,0,0.798085749149323,0.531729340553284,685,666
"7225",5,1,-32,-28,0,-0.800009489059448,-0.655830204486847,564,597.6494140625
"7226",5,1,-1,30,0,-0.884119749069214,-0.0482415929436684,614,584
"7227",5,0,9,18,0,0.146231129765511,-0.186329916119576,666,667
"7228",5,0,52,69,0,0.293424099683762,0.780288338661194,683,689
"7229",5,1,-32,-13,0,-3.07098698616028,-1.40150713920593,579,607
"7230",5,0,45,36,0,0.524727404117584,0.421258687973022,659,646
"7231",5,0,45,36,0,1.57610583305359,0.531729340553284,656,631
"7232",5,0,57,74,0,1.28171992301941,0.780288338661194,679,702
"7233",5,0,18,24,0,0.146231129765511,-0.186329916119576,628,612
"7234",5,0,-8,11,0,-2.10371875762939,-0.26918289065361,589,615
"7235",5,0,36,36,0,0.0831484198570251,0.227935045957565,647,673
"7236",5,0,-4,51,0,-0.715899229049683,0.117464385926723,583,620.750244140625
"7237",5,1,-37,-7,0,-0.989257633686066,-0.876771509647369,610,611
"7238",5,0,9,42,0,-0.358430534601212,1.3326416015625,618,629
"7239",5,1,-11,3,0,0.440617084503174,-0.186329916119576,606,581
"7240",5,0,2,36,0,-0.358430534601212,-0.793918490409851,618,608
"7241",5,0,21,45,0,0.146231129765511,0.780288338661194,632,650
"7242",5,1,-27,21,0,-0.715899229049683,-0.711065530776978,623,621
"7243",5,1,-43,3,1,-1.15747821331024,-0.766300857067108,590,592
"7244",5,0,-32,11,0,-1.19953334331512,-0.711065530776978,589.357543945312,633
"7245",5,0,45,85,0,1.07144415378571,1.3326416015625,659,659
"7246",5,0,27,24,0,0.146231129765511,-0.490124225616455,641,626
"7247",5,0,-15,7,0,-0.484595954418182,-0.711065530776978,609,632
"7248",5,0,39,69,0,0.293424099683762,0.310788035392761,648,654
"7249",5,0,68,69,0,1.07144415378571,0.421258687973022,651,683
"7250",5,0,27,11,0,0.230341404676437,-0.876771509647369,654,609
"7251",5,0,15,18,0,0.0831484198570251,-0.572977185249329,640,605
"7252",5,1,-8,21,0,-1.32569873332977,-0.490124225616455,611,620
"7253",5,0,24,54,0,0.0831484198570251,-0.26918289065361,639.78515625,643.204956054688
"7254",5,1,2,3,0,-0.421513229608536,-0.876771509647369,619.892578125,599
"7255",5,0,-50,-19,0,-1.09439539909363,-1.29103648662567,577,630
"7256",5,1,6,48,0,-1.32569873332977,-1.40150713920593,563,520
"7257",5,0,57,39,0,1.28171992301941,0.642199993133545,695,673
"7258",5,0,6,33,0,-0.484595954418182,0.117464385926723,635,693
"7259",5,0,18,48,0,-0.0430169925093651,-0.103476919233799,644,644
"7260",5,0,33,45,0,0.230341404676437,0.310788035392761,634,642
"7261",5,0,57,21,0,0.924251198768616,-0.186329916119576,676,669
"7262",5,0,12,39,0,0.60883766412735,0.227935045957565,650,653
"7263",5,0,2,27,0,-0.10609970241785,-0.26918289065361,619.892578125,624.396057128906
"7264",5,0,-19,11,0,-1.19953334331512,-2.03671336174011,618,569
"7265",5,0,76,65,0,0.924251198768616,1.11170029640198,690,800
"7266",5,1,-152,3,0,-1.09439539909363,-1.29103648662567,541.162902832031,545.602783203125
"7267",5,1,-27,21,0,0.146231129765511,-0.876771509647369,616,614
"7268",5,0,36,45,0,0.692947924137115,2.24402451515198,640,621
"7269",5,0,-84,-19,0,-0.884119749069214,-3.30712580680847,567,541
"7270",5,0,39,42,0,0.524727404117584,-0.26918289065361,653,661
"7271",5,0,27,51,0,0.692947924137115,-0.407271206378937,619,633
"7272",5,0,6,7,0,-1.32569873332977,-0.407271206378937,639,594
"7273",5,0,45,54,0,0.524727404117584,0.421258687973022,691,676
"7274",5,0,15,18,0,-0.989257633686066,-0.352035880088806,627,641
"7275",5,0,42,48,0,-0.358430534601212,0.227935045957565,627,633
"7276",5,0,49,57,0,0.60883766412735,0.642199993133545,647,659
"7277",5,0,2,15,0,-0.631788909435272,-0.0482415929436684,621,620
"7278",5,0,6,57,0,-0.358430534601212,0.117464385926723,627,615
"7279",5,0,30,33,0,0.356506824493408,-0.186329916119576,637,644
"7280",5,0,62,54,0,0.924251198768616,0.918376624584198,678.916442871094,635
"7281",5,0,36,61,0,0.524727404117584,0.531729340553284,642,663
"7282",5,0,36,36,0,0.440617084503174,0.421258687973022,649,627
"7283",5,0,68,121,0,1.28171992301941,1.11170029640198,742,764
"7284",5,0,49,85,0,0.356506824493408,1.11170029640198,701,679
"7285",5,0,15,11,0,-0.568706214427948,-0.26918289065361,628,654
"7286",5,0,33,42,0,0.524727404117584,0.531729340553284,627,655
"7287",5,1,-11,-2,0,-0.715899229049683,-0.711065530776978,560,597
"7288",5,1,24,51,0,-0.421513229608536,1.11170029640198,647,662
"7289",5,0,-50,-55,0,-1.32569873332977,-0.711065530776978,604,580
"7290",5,0,12,51,0,0.02006571367383,0.227935045957565,623,643
"7291",5,0,42,85,0,0.440617084503174,1.3326416015625,669,687
"7292",5,1,-15,27,0,-0.484595954418182,-1.12533044815063,604.656494140625,610.642517089844
"7293",5,1,-37,-2,0,-0.884119749069214,-2.45097827911377,569,556
"7294",5,1,39,21,0,-0.10609970241785,-0.793918490409851,619,614
"7295",5,0,30,11,0,0.60883766412735,-0.352035880088806,658,627
"7296",5,0,45,45,0,0.692947924137115,-0.103476919233799,673,667
"7297",5,0,39,7,0,0.146231129765511,-1.04247748851776,654.404418945312,658.223510742188
"7298",5,0,-23,21,0,0.440617084503174,0.227935045957565,624,604
"7299",5,1,-1,18,0,-0.568706214427948,0.310788035392761,630,678
"7300",5,0,42,69,0,0.798085749149323,0.780288338661194,633,637
"7301",5,0,33,39,0,-0.295347839593887,-0.103476919233799,644,606
"7302",5,0,57,79,0,1.28171992301941,1.11170029640198,709,705
"7303",5,1,12,42,0,-0.295347839593887,0.310788035392761,651,648
"7304",5,0,6,24,0,0.0831484198570251,0.310788035392761,640,651
"7305",5,0,33,42,0,-0.232265114784241,-0.407271206378937,648.5,651.926391601562
"7306",5,0,18,36,0,-0.10609970241785,-0.103476919233799,624,654
"7307",5,0,6,42,0,0.0831484198570251,0.421258687973022,609,624
"7308",5,1,18,-19,0,0.0831484198570251,-0.876771509647369,626,615
"7309",5,0,33,69,0,0.356506824493408,0.642199993133545,664,640
"7310",5,0,18,51,0,0.524727404117584,0.531729340553284,630,664
"7311",5,0,-23,11,0,-0.358430534601212,0.227935045957565,607,589
"7312",5,1,-8,36,0,-0.989257633686066,-0.490124225616455,646,649
"7313",5,0,39,65,0,0.60883766412735,1.3326416015625,657,662
"7314",5,0,42,36,0,0.02006571367383,-0.490124225616455,634,643
"7315",5,0,15,51,0,0.692947924137115,-0.0482415929436684,639,665
"7316",5,0,-8,21,0,-1.19953334331512,-0.186329916119576,606,615
"7317",5,1,-27,11,0,-0.884119749069214,-0.186329916119576,595,573
"7318",5,0,68,93,0,0.524727404117584,1.11170029640198,676,706
"7319",5,0,21,30,0,-0.295347839593887,-1.20818340778351,636.547424316406,639.424743652344
"7320",5,0,24,33,0,0.356506824493408,-0.572977185249329,658,637
"7321",5,1,-70,18,0,-1.19953334331512,-0.959624469280243,597,594
"7322",5,0,18,30,0,-0.295347839593887,-0.0482415929436684,635,622
"7323",5,0,9,21,0,-0.715899229049683,-0.26918289065361,629,615
"7324",5,0,-1,39,0,-0.10609970241785,-0.711065530776978,624,628
"7325",5,0,52,74,0,1.28171992301941,1.66405355930328,684,663
"7326",5,1,-37,11,0,-0.421513229608536,-0.655830204486847,604,629
"7327",5,1,-19,7,0,-0.295347839593887,-1.04247748851776,599,593
"7328",5,0,45,57,0,0.440617084503174,1.11170029640198,670,627
"7329",5,0,-32,7,0,-1.32569873332977,-0.572977185249329,571,599
"7330",5,0,12,45,0,-0.484595954418182,-0.711065530776978,642,644
"7331",5,0,90,93,0,1.07144415378571,1.66405355930328,669,691
"7332",5,0,18,21,0,-0.169182404875755,-1.73291909694672,624,610
"7333",5,0,76,85,0,0.524727404117584,1.3326416015625,684,692
"7334",5,0,-1,51,0,-0.484595954418182,0.421258687973022,625,629
"7335",5,0,24,42,0,-0.10609970241785,0.421258687973022,643,656
"7336",5,0,2,42,0,-0.10609970241785,0.642199993133545,619.892578125,624.396057128906
"7337",5,0,52,30,0,0.692947924137115,0.227935045957565,664,627
"7338",5,0,57,65,0,0.924251198768616,2.24402451515198,688,664
"7339",5,1,12,-19,0,-0.295347839593887,-0.572977185249329,601,596
"7340",5,0,15,39,0,-0.715899229049683,-0.26918289065361,625,584
"7341",5,1,15,27,0,0.230341404676437,-0.103476919233799,631.908508300781,635.6259765625
"7342",5,0,-8,-2,0,-0.631788909435272,-1.20818340778351,599,608
"7343",5,0,62,93,0,0.924251198768616,4.01155519485474,700,731
"7344",5,0,52,103,0,1.28171992301941,1.11170029640198,709,730
"7345",5,0,57,51,0,1.57610583305359,0.227935045957565,674.836242675781,680.325744628906
"7346",5,0,18,11,0,0.02006571367383,-0.572977185249329,597,593
"7347",5,0,9,21,0,-0.800009489059448,-0.407271206378937,626.173095703125,629.461059570312
"7348",5,1,-1,18,0,0.440617084503174,-0.352035880088806,650,621
"7349",5,0,30,65,0,0.60883766412735,-0.0482415929436684,666,678
"7350",5,0,168,74,0,2.14385008811951,0.780288338661194,705,701
"7351",5,1,-15,-13,0,-1.32569873332977,-0.490124225616455,600,572
"7352",5,0,62,65,0,1.28171992301941,0.918376624584198,663,684
"7353",5,0,-1,18,0,-0.295347839593887,-1.62244844436646,617.748413085938,625
"7354",5,1,-50,-55,0,-0.715899229049683,-1.04247748851776,575.168884277344,578.803283691406
"7355",5,1,-4,-28,0,0.02006571367383,-0.711065530776978,609,620.750244140625
"7356",5,0,2,3,0,-1.8513879776001,-1.20818340778351,585,585
"7357",5,0,42,45,0,0.356506824493408,0.421258687973022,646,627
"7358",5,0,6,18,0,-0.800009489059448,-0.490124225616455,545,586
"7359",5,0,15,39,0,0.798085749149323,-0.103476919233799,615,635
"7360",5,0,45,85,0,1.57610583305359,1.3326416015625,674,673
"7361",5,0,-27,39,0,-1.64111220836639,-0.103476919233799,597,600
"7362",5,0,57,79,0,0.440617084503174,1.66405355930328,665,679
"7363",5,0,24,21,0,-0.10609970241785,-0.0482415929436684,631,634
"7364",5,0,-4,39,0,-0.10609970241785,-0.186329916119576,624,625
"7365",5,1,-19,7,0,-0.421513229608536,-0.959624469280243,606,607
"7366",5,0,12,18,0,-0.232265114784241,0.227935045957565,614,639
"7367",5,0,52,74,0,1.28171992301941,1.3326416015625,671,691
"7368",5,0,-15,30,0,-0.568706214427948,0.117464385926723,618,643
"7369",5,1,-37,-2,1,-1.15747821331024,-1.04247748851776,584.854187011719,591.898803710938
"7370",5,0,21,27,0,0.146231129765511,0.227935045957565,632,622
"7371",5,0,21,74,0,-0.169182404875755,1.11170029640198,622,654
"7372",5,0,90,85,0,2.14385008811951,1.3326416015625,695,698
"7373",5,1,-8,-55,0,-0.631788909435272,-1.29103648662567,617,562
"7374",5,1,-59,11,0,-1.8513879776001,-0.711065530776978,568.985473632812,575.049499511719
"7375",5,0,39,48,0,0.356506824493408,1.11170029640198,645,649
"7376",5,0,27,51,0,-0.358430534601212,-0.352035880088806,597,649
"7377",5,0,49,74,0,0.524727404117584,0.918376624584198,687,726
"7378",5,0,76,61,0,1.28171992301941,4.01155519485474,713,671
"7379",5,0,27,7,0,0.440617084503174,0.421258687973022,633,655
"7380",5,0,-23,3,0,-1.19953334331512,-0.490124225616455,564,572
"7381",5,0,15,30,0,0.146231129765511,-0.655830204486847,640,631
"7382",5,1,-8,-7,0,-0.989257633686066,-0.793918490409851,611.672973632812,616.048461914062
"7383",5,1,-50,11,0,-0.0430169925093651,-1.29103648662567,603,569
"7384",5,0,-11,39,0,-0.295347839593887,-0.711065530776978,635,615.099853515625
"7385",5,0,-50,15,0,-0.989257633686066,-0.711065530776978,577,596
"7386",5,0,18,30,0,-0.10609970241785,-0.407271206378937,639,652
"7387",5,0,39,61,0,0.356506824493408,1.11170029640198,653,642
