"","learn","x","agelfted","sex","datyear"
"262411",9.11471014096093,61,16,"female",103
"262412",9.84585843969949,57,15,"male",103
"262431",10.3469118738135,61,17,"male",103
"262441",11.0400376805446,55,25,"male",103
"262442",8.55641390456952,55,18,"female",103
"262443",8.63941082414049,55,19,"female",103
"262449",11.8099086399359,60,28,"female",103
"262460",8.84072491676172,57,14,"female",103
"262490",8.82526595351575,54,17,"male",103
"262504",10.3287552879405,63,16,"male",103
"262514",10.0497500595144,61,15,"female",103
"262519",9.58877680769643,55,15,"male",103
"262526",9.93694168968373,60,14,"male",103
"262527",9.74464418982236,61,15,"female",103
"262531",5.34710753071747,59,15,"female",103
"262556",9.96307634394778,53,16,"male",103
"262558",10.5713969499546,62,17,"male",103
"262559",8.8923695564617,63,17,"female",103
"262560",9.85219425814858,60,16,"male",103
"262568",10.585270403017,59,21,"male",103
"262570",9.90797745780898,61,20,"male",103
"262571",2.99573227355399,61,20,"female",103
"262575",9.7072293300033,54,16,"female",103
"262576",11.2644641056717,64,22,"male",103
"262579",7.82244472948932,56,16,"female",103
"262581",10.1503476304677,57,17,"male",103
"262582",8.21066803116298,57,15,"female",103
"262588",8.80612448326845,59,16,"female",103
"262605",8.19973896063079,62,15,"female",103
"262607",8.30731128999278,64,15,"male",103
"262612",10.1503476304677,65,18,"male",103
"262614",10.8493370866518,62,21,"male",103
"262624",8.26672981690194,57,16,"female",103
"262625",10.4487146030195,63,22,"male",103
"262631",10.9223637813879,64,22,"female",103
"262650",10.3089526606443,58,23,"male",103
"262661",10.7461664752051,59,24,"male",103
"262665",7.3132203870903,65,23,"female",103
"262666",3.40119738166216,65,18,"male",103
"262669",10.015028927269,56,19,"male",103
"262707",11.4663578291539,54,17,"male",103
"262722",7.77988511507052,54,15,"female",103
"262726",9.83556550121077,55,17,"female",103
"262727",10.9508065468167,59,18,"male",103
"262728",9.41202325032086,63,17,"female",103
"262736",9.30428598481871,53,16,"female",103
"262740",11.0313134053588,65,24,"male",103
"262744",8.52914550057436,54,15,"female",103
"262745",9.61254685621943,54,15,"male",103
"262750",8.17413934342947,53,23,"female",103
"262782",9.81465633882951,58,16,"male",103
"262783",9.01796847932873,60,14,"female",103
"262784",9.60373289885008,58,16,"male",103
"262793",9.43721033097601,62,15,"female",103
"262801",9.14633504200027,65,15,"female",103
"262804",10.2146419811731,54,15,"male",103
"262805",7.03878354138854,57,15,"female",103
"262812",10.1689240160406,59,22,"male",103
"262813",9.90348755253613,61,18,"female",103
"262814",10.139507841664,59,16,"male",103
"262815",7.64012317269536,65,17,"female",103
"262830",8.33742840236673,57,18,"female",103
"262839",10.6139833714307,55,18,"male",103
"262849",10.3991589285304,65,14,"male",103
"262851",10.693534557836,58,15,"male",103
"262852",9.69498627795879,61,16,"female",103
"262859",9.89847501071258,62,17,"male",103
"262860",9.77707362768047,65,15,"female",103
"262864",8.61250337122056,65,17,"female",103
"262865",11.1124478983731,63,16,"male",103
"262878",9.3072653694195,63,21,"male",103
"262879",10.454494965935,64,18,"female",103
"262882",10.4573726657626,61,18,"male",103
"262883",9.90398742757778,64,16,"male",103
"262885",8.57546209954021,64,21,"female",103
"262889",10.3657530061898,58,16,"female",103
"262890",9.19560836343033,55,16,"female",103
"262897",9.39385124404073,54,15,"female",103
"262903",10.1253423049557,58,15,"male",103
"262904",9.82788808403913,63,15,"female",103
"262910",5.01063529409626,62,17,"female",103
"262911",9.90648306151593,58,15,"male",103
"262915",9.2387334464774,56,16,"female",103
"262916",6.10924758276437,65,24,"male",103
"262917",10.5865843972426,65,23,"female",103
"262924",11.0020998412042,64,20,"female",103
"262925",8.29404964010203,65,16,"female",103
"262926",10.6164373603923,60,15,"male",103
"262932",10.1683486972022,60,15,"male",103
"262933",8.89357271862931,65,16,"female",103
"262936",10.2715968741005,53,18,"male",103
"262937",4.60517018598809,54,16,"female",103
"262939",10.7913788098886,64,22,"male",103
"262944",10.0202033522321,53,15,"male",103
"262948",9.69871588687927,61,16,"male",103
"262949",11.3332005340235,63,15,"female",103
"262950",10.3797217315325,55,15,"male",103
"262951",10.3734911817819,59,17,"female",103
"262952",9.7019831763254,54,15,"male",103
"262953",5.01063529409626,59,16,"female",103
"262956",10.1658518170036,60,16,"male",103
"262978",12.4292161968444,60,24,"male",103
"262986",4.78749174278205,64,15,"female",103
"262989",10.0858091093301,55,16,"male",103
"262997",8.75917260383915,62,18,"male",103
"263008",9.39307850865535,61,15,"male",103
"263010",9.79367268652892,63,15,"female",103
"263016",10.5053414746497,64,22,"male",103
"263017",10.5726237631346,64,21,"female",103
"263022",10.1480249889338,59,16,"male",103
"263023",7.30894457588173,62,16,"female",103
"263030",9.32650073764877,64,14,"female",103
"263037",10.310950663307,53,15,"male",103
"263038",8.52912176228151,53,16,"female",103
"263040",10.8567528621053,65,18,"male",103
"263049",10.0362669535014,64,16,"male",103
"263052",9.57498348556409,60,14,"female",103
"263065",8.67231482828354,58,17,"female",103
"263072",9.54645540194955,56,15,"female",103
"263078",8.87136500513685,57,17,"female",103
"263079",8.25322764558177,58,15,"female",103
"263080",7.93522953981691,54,15,"female",103
"263081",10.1002871285107,54,15,"male",103
"263084",8.57168137670031,59,15,"male",103
"263090",10.2506170836313,57,15,"male",103
"263091",9.40096073158483,62,15,"female",103
"263097",9.51745735706657,53,17,"female",103
"263098",9.86266555801587,60,15,"male",103
"263099",8.77955745588373,65,16,"female",103
"263100",9.01675562290352,65,22,"male",103
"263102",10.4573726657626,56,23,"male",103
"263103",11.6413186797386,60,24,"male",103
"263104",9.62905070683437,60,20,"female",103
"263105",9.61580548008435,65,15,"female",103
"263111",9.96880701865677,56,16,"male",103
"263112",9.23503298456655,59,16,"female",103
"263114",10.091602273716,59,15,"male",103
"263120",8.1605182474775,59,15,"male",103
"263122",7.83597458172157,64,15,"female",103
"263128",11.0826377988174,55,18,"male",103
"263129",8.91798607353057,57,17,"female",103
"263154",8.02039799245063,63,16,"female",103
"263157",10.0690019910137,63,17,"female",103
"263161",7.85243908535751,55,16,"female",103
"263167",9.40223268186877,63,16,"male",103
"263168",8.48384321173468,60,15,"female",103
"263172",10.136937806839,63,15,"male",103
"263178",7.82404601085629,58,18,"female",103
"263180",9.8001804826702,54,15,"male",103
"263181",5.51745289646471,53,16,"female",103
"263182",9.37234694367862,56,18,"female",103
"263184",9.96646235169752,53,16,"male",103
"263185",9.90946962421368,58,18,"female",103
"263186",12.0185375216833,60,23,"male",103
"263188",10.4912742174382,65,22,"female",103
"263190",10.0794137022412,56,20,"female",103
"263191",11.1844213979982,60,22,"male",103
"263193",9.48417703760591,55,11,"female",103
"263196",8.72607228424018,63,14,"male",103
"263198",10.1849000119743,53,15,"male",103
"263204",8.01565761455734,53,19,"female",103
"263205",10.0858091093301,61,15,"female",103
"263213",5.29831736654804,61,16,"female",103
"263220",9.10597935665144,55,15,"female",103
"263237",9.74975345259409,62,16,"female",103
"263248",10.6261935353376,60,18,"male",103
"263251",9.7981270368783,61,21,"male",103
"263252",9.39532504618962,63,16,"female",103
"263263",10.581521095286,63,16,"male",103
"263273",8.9023467693216,63,15,"female",103
"263275",8.2956983047214,63,15,"male",103
"263277",9.70747266861017,63,16,"female",103
"263283",11.2670249265334,64,16,"male",103
"263290",9.59728025531205,65,23,"male",103
"263294",10.1733620063379,61,18,"male",103
"263321",7.8160944613815,53,15,"female",103
"263337",8.10542825167752,57,15,"male",103
"263343",9.2602536960879,63,15,"male",103
"263347",10.0858091093301,59,16,"male",103
"263348",9.33855766977694,60,15,"female",103
"263364",8.55175689361353,55,23,"female",103
"263372",9.45548022116229,59,15,"female",103
"263377",10.1399026460436,54,15,"male",103
"263378",7.46965417293213,53,15,"female",103
"263379",12.4686291992012,63,15,"male",103
"263393",9.98044859367226,61,15,"male",103
"263417",9.70868847423106,55,16,"female",103
"263442",8.55641390456952,62,15,"female",103
"263443",9.70503661381229,62,17,"male",103
"263447",10.3889953683178,62,15,"male",103
"263455",9.82844067821322,58,18,"female",103
"263457",9.49521851709523,65,15,"female",103
"263466",10.060918560485,61,15,"male",103
"263470",10.2035921449865,60,15,"male",103
"263471",9.6778408710038,62,17,"female",103
"263475",4.78749174278205,64,15,"female",103
"263484",10.2445208004849,62,22,"male",103
"263488",10.4220828748063,64,15,"male",103
"263489",9.06898064992438,58,16,"female",103
"263491",10.0143578613676,56,18,"male",103
"263492",9.24570751581347,58,21,"female",103
"263495",10.3126126214758,56,18,"male",103
"263496",8.65726809432501,63,16,"female",103
"263512",11.1257324016495,65,23,"male",103
"263525",10.3089526606443,59,17,"male",103
"263527",9.58328228837879,63,16,"male",103
"263531",8.72823174067711,53,15,"female",103
"263539",9.64400540032141,53,16,"female",103
"263540",10.3604325326772,60,21,"female",103
"263543",11.8649335359783,59,17,"male",103
"263549",1.93007106564757,54,18,"female",103
"263550",9.90698144179038,64,16,"male",103
"263551",9.90653291072209,62,18,"female",103
"263557",9.05146186690869,62,17,"female",103
"263562",10.1550241783516,57,18,"male",103
"263563",9.20029003612268,59,17,"female",103
"263568",11.0445205570882,64,24,"male",103
"263569",6.5510803350434,64,21,"female",103
"263579",9.40763263969996,55,13,"male",103
"263580",7.71592615787222,59,15,"female",103
"263584",10.7557729544344,53,16,"male",103
"263586",9.56113807874204,63,17,"female",103
"263590",9.5003437714998,53,21,"male",103
"263596",10.5761258564645,57,18,"male",103
"263597",8.00703401219341,61,17,"female",103
"263598",10.6333523160312,62,17,"male",103
"263599",10.4272688874623,63,22,"female",103
"263602",10.647874276039,59,23,"male",103
"263603",9.02215360152027,61,17,"female",103
"263617",12.6115377536383,62,21,"male",103
"263635",8.83561780279261,65,16,"female",103
"263637",10.2880694497279,63,19,"male",103
"263644",10.1811192891344,61,15,"male",103
"263647",10.7493558201137,59,26,"male",103
"263648",10.0858091093301,62,25,"female",103
"263652",9.44683440765853,53,16,"female",103
"263685",10.5105320340427,61,17,"male",103
"263686",9.76709492763057,61,16,"female",103
"263689",9.11074100675343,54,15,"male",103
"263701",11.47210347045,63,18,"male",103
"263712",7.78746499033434,55,15,"female",103
"263729",9.73743296820605,57,22,"male",103
"263730",8.33327035325531,60,16,"female",103
"263736",9.49551931420985,64,18,"female",103
"263743",8.63373100766419,62,16,"female",103
"263744",9.75846178048587,59,15,"male",103
"263752",10.9502216032925,58,22,"male",103
"263753",9.38365115720667,58,23,"female",103
"263764",9.94270826568941,53,15,"male",103
"263767",10.1332316938233,55,18,"female",103
"263768",8.60153433984999,53,15,"male",103
"263769",8.99218436217301,61,18,"female",103
"263770",9.40919123072135,56,18,"male",103
"263771",10.2883417067402,60,18,"male",103
"263772",9.77451717123917,61,16,"female",103
"263777",11.0020998412042,65,21,"male",103
"263778",8.60324858588401,64,16,"female",103
"263779",10.2255710517052,65,16,"male",103
"263781",4.49980967033027,60,16,"female",103
"263782",10.6390554177799,58,16,"male",103
"263784",6.2841341610708,62,22,"male",103
"263793",9.57844969354058,63,16,"male",103
"263798",8.78691493849102,55,14,"female",103
"263802",10.77895628989,60,17,"male",103
"263803",10.3089526606443,61,17,"female",103
"263804",8.92532141694389,58,18,"male",103
"263805",10.0858091093301,55,15,"female",103
"263809",8.30023051130892,57,17,"female",103
"263810",7.97659540931658,59,16,"male",103
"263815",9.16429643347478,55,16,"female",103
"263820",10.7610256593141,64,23,"male",103
"263821",9.91725388372202,60,16,"female",103
"263822",9.91995127856679,54,15,"male",103
"263823",9.98044859367226,53,15,"female",103
"263826",9.96740087827978,56,18,"male",103
"263833",9.95227771670556,53,15,"male",103
"263834",9.6177103053772,56,15,"female",103
"263835",9.35868965799909,54,15,"female",103
"263837",10.5208309127466,58,17,"male",103
"263838",9.92270177145993,58,17,"female",103
"263845",10.3800036817847,60,18,"female",103
"263859",8.79895781466294,58,14,"female",103
"263865",10.0903819711752,65,19,"male",103
"263874",9.67777821239919,60,15,"male",103
"263875",9.03188807773445,63,16,"female",103
"263878",10.885940486664,60,15,"male",103
"263883",10.1692307174692,53,22,"female",103
"263884",7.23777819192344,65,16,"female",103
"263889",7.78530518253986,55,15,"female",103
"263890",9.97116719232,58,18,"female",103
"263891",9.39731774030633,54,14,"male",103
"263893",8.7085075573059,56,15,"female",103
"263894",9.65194452670022,53,20,"male",103
"263897",10.1226230824528,61,21,"male",103
"263898",9.74096862303835,65,21,"female",103
"263902",9.41735454136051,62,17,"female",103
"263903",9.41735454136051,57,15,"male",103
"263909",9.89343721668263,55,16,"male",103
"263910",8.01622547532267,54,16,"female",103
"263923",9.49437578880581,65,16,"male",103
"263925",9.57498348556409,54,15,"male",103
"263926",8.77955745588373,59,15,"female",103
"263949",9.68034400122192,60,15,"male",103
"263950",9.03598698483141,57,16,"female",103
"263960",10.6065850639492,65,22,"male",103
"263961",8.25111079277809,53,16,"female",103
"263966",7.52131798019924,62,15,"female",103
"263967",10.1792235539695,56,20,"male",103
"263969",9.49461665129313,55,15,"male",103
"263971",9.91485869055099,55,16,"male",103
"263974",9.22705978136812,61,16,"male",103
"263976",9.87302834505142,54,15,"female",103
"263983",9.96621721822166,57,22,"male",103
"263989",9.61580548008435,59,15,"male",103
"263997",6.26339826259162,58,16,"female",103
"263998",7.87123491228975,57,16,"male",103
"264000",2.99573227355399,64,15,"female",103
"264001",10.2262954269633,63,15,"male",103
"264002",8.52361258203097,55,17,"male",103
"264005",9.64320447538733,55,16,"male",103
"264006",9.19742401301822,65,16,"female",103
"264008",10.0732303271232,61,22,"female",103
"264009",9.61713792531813,53,15,"male",103
"264010",9.33422739657969,57,16,"female",103
"264015",9.09517642548214,54,15,"male",103
"264016",8.22999101681589,61,17,"female",103
"264017",9.01990599507168,54,18,"female",103
"264018",8.98819632099506,59,14,"female",103
"264019",9.35599794439855,56,15,"female",103
"264023",9.31675951654177,57,17,"female",103
"264026",10.1704055107089,59,17,"female",103
"264032",9.82552601106642,62,15,"male",103
"264037",8.78082130532695,57,15,"female",103
"264040",8.13973227971767,56,15,"female",103
"264042",9.57637141083894,54,15,"male",103
"264043",7.61085279039525,54,21,"female",103
"264046",9.6614159913364,60,15,"male",103
"264051",7.86009246436056,56,15,"female",103
"264057",9.32741204356202,53,15,"male",103
"264059",9.86751492582169,59,14,"male",103
"264060",9.89357185487229,62,15,"female",103
"264067",10.914251750631,56,16,"female",103
"264070",9.04387951508283,60,15,"female",103
"264088",9.70490250611599,55,15,"male",103
"264089",8.50738528987266,56,15,"female",103
"264090",10.1658518170036,64,16,"male",103
"264094",9.44308564759528,55,22,"female",103
"264097",9.19735644441789,61,15,"male",103
"264111",9.9054855551988,57,15,"male",103
"264123",9.68516986241371,62,15,"male",103
"264127",9.71353696857768,65,17,"male",103
"264135",10.4968143978139,62,17,"male",103
"264150",9.16951837745593,59,15,"female",103
"264151",10.2131757052505,58,15,"male",103
"264152",9.18194089745448,60,16,"female",103
"264165",7.20637729147225,55,16,"female",103
"264166",9.93061621992438,56,16,"male",103
"264183",8.60520406873895,64,15,"male",103
"264188",9.45641889457289,54,18,"male",103
"264191",9.95227771670556,55,15,"male",103
"264197",11.3140679077651,60,24,"male",103
"264211",9.14921466638629,56,17,"female",103
"264213",12.6851915378429,65,23,"male",103
"264218",12.7976853152658,64,15,"male",103
"264220",8.91390545647456,56,24,"female",103
"264233",9.87292182359213,63,22,"female",103
"264234",10.6900492073845,63,22,"male",103
"264237",9.50890007957658,53,14,"female",103
"264239",9.48280727862148,56,17,"male",103
"264242",8.40065937516029,57,17,"male",103
"264243",9.71466085971219,57,16,"female",103
"264254",10.076366885046,62,16,"male",103
"264257",11.0429218357245,64,18,"male",103
"264258",10.9259384802387,53,27,"male",103
"264259",9.86266555801587,58,16,"female",103
"264265",9.99879773234045,61,21,"male",103
"264266",8.69951474821019,61,15,"female",103
"264274",8.47114925291483,65,15,"female",103
"264282",8.26873183211774,65,15,"female",103
"264288",10.2291876921754,60,17,"male",103
"264289",8.84448051846038,65,17,"female",103
"264297",9.15167260502172,53,15,"female",103
"264311",8.47637119689598,53,15,"male",103
"264312",8.63947451472835,55,15,"female",103
"264317",10.0673056377655,57,15,"male",103
"264318",8.88183630500415,59,15,"female",103
"264335",9.65774047998426,61,16,"female",103
"264348",7.75790620835175,59,14,"female",103
"264352",10.5007789259486,61,19,"male",103
"264353",8.1101268019411,61,16,"female",103
"264382",10.2268130620204,62,15,"male",103
"264383",8.38799525294456,61,15,"female",103
"264387",7.88306935130575,57,15,"female",103
"264393",9.61580548008435,63,16,"female",103
"264396",8.92313819737584,61,16,"female",103
"264400",11.3448021654346,61,22,"male",103
"264401",8.67329058008639,59,16,"female",103
"264402",7.18992217074581,53,14,"female",103
"264406",8.59489469908009,57,15,"female",103
"264410",9.14736219536768,65,16,"male",103
"264411",7.95219295038609,57,15,"male",103
"264412",8.74703426417817,61,15,"female",103
"264413",8.40267980462748,62,15,"male",103
"264414",8.98406692765304,54,16,"female",103
"264415",10.3304967114479,62,16,"male",103
"264417",9.52810153377849,54,15,"male",103
"264418",9.07136337535673,56,15,"female",103
"264425",9.89746948021057,58,15,"male",103
"264426",9.10497985631836,64,15,"female",103
"264433",7.73883666689985,64,16,"female",103
"264441",9.70292053550995,63,15,"male",103
"264453",9.90049509130559,57,16,"male",103
"264454",9.8428879304072,62,15,"female",103
"264455",9.64277192831416,57,15,"female",103
"264456",7.18553848226927,53,15,"male",103
"264459",10.5966347330961,59,17,"female",103
"264460",10.77895628989,59,16,"male",103
"264466",9.14410656047895,60,15,"female",103
"264491",10.1658518170036,60,26,"male",103
"264513",10.2111193002955,57,22,"male",103
"264519",9.86786037489298,53,16,"male",103
"264520",7.93880224815448,56,15,"female",103
"264521",8.24976331073468,54,15,"male",103
"264522",9.62615177213849,63,21,"female",103
"264524",9.30109473524465,55,15,"female",103
"264525",9.6778408710038,65,17,"female",103
"264532",9.78154588173089,53,17,"female",103
"264533",11.0666383623418,55,15,"female",103
"264544",9.882815387145,53,14,"male",103
"264546",9.6778408710038,59,18,"female",103
"264550",9.41001056710475,58,17,"male",103
"264553",10.0100972875944,65,18,"male",103
"264554",8.67760991282214,65,16,"female",103
"264565",10.3750524623488,53,21,"male",103
"264566",10.3812733222239,54,16,"female",103
"264577",7.82604401351897,54,16,"female",103
"264589",10.1393498762581,60,21,"male",103
"264594",10.5966347330961,57,16,"female",103
"264599",8.89288614119073,58,18,"female",103
"264602",9.94583606882893,56,17,"female",103
"264606",9.70381635740706,53,20,"female",103
"264607",10.3089526606443,58,17,"male",103
"264608",8.66494916617441,59,16,"female",103
"264612",10.7621491715736,60,16,"male",103
"264613",8.00636756765025,65,19,"female",103
"264623",9.98488319074012,57,16,"female",103
"264628",10.4055347584905,61,21,"female",103
"264640",10.5462841480013,61,24,"male",103
"264648",8.30731128999278,58,15,"female",103
"264649",9.95068912296915,64,16,"female",103
"264675",9.68034400122192,61,25,"male",103
"264680",9.37327177986961,55,18,"female",103
"264690",8.95027346655738,59,18,"female",103
"264691",9.379238908438,53,16,"male",103
"264694",9.74155668538991,59,28,"male",103
"264702",10.637056647595,61,23,"male",103
"264703",9.80090096376103,64,15,"female",103
"264711",9.67281573480113,62,16,"male",103
"264714",8.71275997496021,53,26,"male",103
"264715",8.45361420977337,57,15,"female",103
"264719",10.3577428248137,54,26,"male",103
"264720",7.64969262371151,57,16,"female",103
"264728",9.41719192651341,55,16,"female",103
"264753",8.99466883550067,58,17,"female",103
"264757",9.80587472366913,58,18,"male",103
"264758",8.38617292897783,61,16,"female",103
"264767",8.89781900951076,55,15,"female",103
"264768",8.28674298207453,53,16,"female",103
"264770",10.8875864544155,64,22,"male",103
"264771",10.1876133087851,63,21,"female",103
"264773",9.32717478074499,57,15,"male",103
"264774",9.38537207588712,54,18,"female",103
"264785",10.4400101623893,56,15,"male",103
"264795",7.96039341769851,64,19,"male",103
"264798",9.66649859439987,58,21,"male",103
"264799",8.62407255304333,61,16,"male",103
"264800",9.61660516025491,57,16,"male",103
"264802",10.2834297034132,55,15,"male",103
"264803",5.7037824746562,56,15,"female",103
"264818",9.00699944795815,60,16,"female",103
"264819",10.4042628404486,61,16,"male",103
"264821",9.17326136373476,55,16,"female",103
"264827",10.3089526606443,63,16,"male",103
"264834",8.34283980427146,64,21,"female",103
"264845",9.31289696030128,61,16,"male",103
"264849",10.353728453592,54,15,"male",103
"264850",9.22501219296127,65,16,"female",103
"264851",10.4524756373965,56,15,"male",103
"264852",8.07837810362652,57,15,"female",103
"264859",9.21512888870798,60,15,"male",103
"264860",6.21460809842219,60,15,"female",103
"264861",10.2398169218094,57,18,"male",103
"264862",8.98142519192765,58,16,"female",103
"264866",9.68034400122192,62,16,"male",103
"264867",10.0858091093301,63,17,"female",103
"264868",9.39474309497396,64,18,"female",103
"264872",10.4912742174382,60,15,"male",103
"264880",9.37842780176106,56,17,"female",103
"264889",10.1089020564506,60,24,"female",103
"264895",4.60517018598809,54,15,"male",103
"264896",9.38497244684643,56,15,"female",103
"264905",9.06671016649344,59,15,"female",103
"264908",8.45105338891169,54,15,"female",103
"264911",8.02878116248715,64,15,"male",103
"264913",9.7981270368783,62,16,"female",103
"264918",9.85560947229166,53,17,"male",103
"264919",9.38340592631391,54,17,"female",103
"264921",8.20248244657654,56,17,"male",103
"264922",9.27684692596918,57,14,"female",103
"264925",10.1115174660403,59,16,"male",103
"264926",9.05310159554969,60,19,"female",103
"264927",9.81193127504695,54,20,"female",103
"264935",8.51719319141624,65,18,"female",103
"264939",8.61974977974133,63,14,"female",103
"264941",10.2212137463363,61,21,"female",103
"264943",9.43465121049552,61,16,"female",103
"264946",7.83122021460429,53,15,"female",103
"264954",7.63887234378483,58,16,"male",103
"264957",8.75935474856621,53,16,"female",103
"264958",8.823954111376,54,16,"female",103
"264961",9.33926115204302,60,24,"male",103
"264962",8.9226582995244,61,18,"female",103
"264974",10.0087030576804,60,15,"male",103
"264975",8.77619800313034,63,15,"female",103
"264980",9.57982796042229,64,16,"male",103
"265006",9.65502619323763,64,15,"male",103
"265014",9.51192534959696,55,15,"male",103
"265016",9.58959838791517,59,15,"female",103
"265017",10.4979187601569,55,17,"male",103
"265034",9.7981270368783,63,18,"male",103
"265038",8.22094116828139,65,15,"male",103
"265045",9.07795118393044,64,15,"female",103
"265048",9.53604051161548,58,16,"female",103
"265052",9.76038674645555,65,16,"female",103
"265057",9.76038674645555,63,20,"male",103
"265061",9.14531110544278,59,22,"male",103
"265062",7.73543335249969,62,19,"female",103
"265069",9.25913053614561,63,15,"male",103
"265083",9.37211902753881,59,16,"male",103
"265093",10.8967393255464,59,18,"male",103
"265094",10.4042628404486,61,15,"female",103
"265095",10.0394160697604,60,22,"male",103
"265096",7.82404601085629,62,15,"female",103
"265100",10.3915177253643,61,22,"male",103
"265101",9.30565055178051,63,16,"female",103
"265109",9.13507357058626,54,20,"female",103
"265111",9.97580821411575,63,16,"female",103
"265113",8.72147194740736,55,17,"male",103
"265115",8.93441296538518,53,16,"female",103
"265116",9.75010324563677,58,22,"male",103
"265117",7.00306545878646,61,16,"female",103
"265119",9.36507400127502,58,17,"male",103
"265120",9.0507817851971,54,16,"male",103
"265122",9.39307850865535,65,15,"female",103
"265125",9.54065080648359,64,16,"female",103
"265126",9.57178392799002,55,16,"male",103
"265128",10.4100641620127,65,16,"male",103
"265129",9.64850495104347,65,16,"female",103
"265132",9.2995813010544,62,17,"female",103
"265133",10.0621992436909,59,14,"male",103
"265134",8.29404964010203,63,21,"male",103
"265137",9.55222649844148,56,15,"male",103
"265138",8.83287946027762,56,16,"female",103
"265143",9.86266555801587,62,18,"male",103
"265144",7.6685611080159,62,17,"female",103
"265145",8.63052187672324,55,15,"male",103
"265146",8.18535022317869,57,15,"female",103
"265155",7.59669360250951,58,21,"male",103
"265159",9.39745041310535,60,15,"male",103
"265161",9.44620269569817,61,16,"male",103
"265169",9.76192398821434,54,15,"male",103
"265170",8.89288614119073,60,17,"female",103
"265171",10.2941773750621,59,16,"male",103
"265172",8.61613313927114,59,16,"female",103
"265180",8.59711281459211,54,15,"female",103
"265181",9.8547173881667,63,18,"female",103
"265182",8.41488573611744,54,15,"female",103
"265186",8.65375001988066,53,16,"male",103
"265200",9.94389024040964,54,17,"male",103
"265201",7.88457651059632,55,18,"female",103
"265209",7.83142671414409,56,16,"female",103
"265210",9.98897783509693,56,17,"male",103
"265211",9.56922665815691,58,16,"female",103
"265223",9.38681151509196,58,17,"male",103
"265231",9.83734775003158,59,15,"male",103
"265236",9.24145136700124,62,14,"male",103
"265237",8.31971738685061,64,16,"female",103
"265239",7.24708058458576,55,15,"female",103
"265240",9.69584818775788,56,15,"male",103
"265251",10.3313662554812,63,14,"male",103
"265259",8.30754815074877,59,16,"female",103
"265271",9.0620862866862,55,15,"female",103
"265272",8.21500643276157,56,15,"male",103
"265273",5.88610403145016,58,15,"female",103
"265276",9.66586467995708,59,16,"female",103
"265277",8.96443983353936,63,14,"female",103
"265283",9.47270463644367,64,15,"male",103
"265291",9.44335504308566,65,16,"female",103
"265292",10.4631033404715,65,15,"male",103
"265302",9.82552601106642,58,15,"male",103
"265303",9.08598958777152,59,15,"female",103
"265305",10.1359871987744,62,16,"male",103
"265306",9.86130008353655,60,16,"female",103
"265310",8.54090971803355,56,16,"male",103
"265320",8.6941671418836,63,15,"female",103
"265321",9.32188174670909,63,15,"male",103
"265324",10.3766113091181,65,15,"female",103
"265327",9.11844435727165,60,15,"female",103
"265328",10.0998763665415,59,17,"female",103
"265339",9.15693959524907,53,20,"male",103
"265340",9.46094343618654,57,15,"female",103
"265341",10.4123112127722,65,19,"male",103
"265345",9.98049488889691,60,16,"male",103
"265358",10.0078475678604,58,15,"male",103
"265366",9.45485394902659,61,16,"male",103
"265368",8.61408034092837,54,15,"female",103
"265378",10.6964800680658,59,22,"female",103
"265381",7.45587668749182,59,22,"female",103
"265382",10.4922459673585,59,24,"male",103
"265383",9.2610334862917,63,21,"female",103
"265386",11.1844213979982,58,22,"male",103
"265397",8.37286082052632,53,16,"female",103
"265398",9.64049809267472,58,16,"female",103
"265413",9.75121011709055,56,23,"male",103
"265414",9.45837163879817,62,18,"female",103
"265440",9.94333307045825,65,15,"male",103
"265451",8.71768205216564,65,16,"male",103
"265455",9.9958844018021,62,18,"female",103
"265459",9.9338227523322,59,15,"male",103
"265464",7.9229859587112,61,16,"female",103
"265468",10.1230246082562,55,16,"male",103
"265469",9.96203943948574,59,16,"female",103
"265494",10.096858918688,59,15,"male",103
"265497",8.20005756704328,53,17,"female",103
"265506",9.89141497130186,59,21,"male",103
"265508",9.05765528431053,57,16,"female",103
"265524",8.73873546136347,60,15,"female",103
"265528",9.15904707758863,58,18,"female",103
"265532",9.7981270368783,60,23,"male",103
"265533",9.76995615991161,60,16,"female",103
"265534",8.58464811002638,56,15,"male",103
"265535",7.93092537248339,59,16,"male",103
"265540",9.22424327714517,60,15,"female",103
"265541",9.57969459307199,55,15,"male",103
"265544",7.46737106691756,59,16,"female",103
"265552",9.503009985939,58,15,"male",103
"265560",9.60035337552543,55,16,"female",103
"265563",7.7931743471892,65,15,"female",103
"265564",9.58740600556265,64,15,"male",103
"265567",9.11866358340428,56,18,"female",103
"265568",9.74096862303835,61,18,"male",103
"265571",9.67267090034036,60,16,"female",103
"265572",8.4019618534631,53,15,"male",103
"265573",9.19156521664985,54,15,"female",103
"265574",8.64329706821196,55,17,"female",103
"265589",10.1912070998717,59,15,"male",103
"265606",9.73893830046002,61,15,"male",103
"265611",9.9754981188028,58,15,"male",103
"265612",8.45105338891169,61,15,"female",103
"265618",10.3089526606443,60,25,"male",103
"265622",10.2105309784665,65,16,"male",103
"265623",9.35223565197736,65,16,"female",103
"265626",9.91418018207487,53,15,"male",103
"265634",9.83734775003158,63,15,"male",103
"265643",9.58658262140744,56,15,"male",103
"265649",9.75033637304195,60,15,"male",103
